,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B-6,Folate,Vitamin B-12,Pantothenic acid,Phosphorus,Zinc,Selenium,Copper,Manganese,Potassium,Choline,Protein,Fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Added Sugars
endive,3965.222222222222,11.524999999999999,59.14,1.2050000000000003,0.13513513513513514,0.22333333333333336,168.4909090909091,0.069,0.07166666666666667,0.359,0.04733333333333334,91.85714285714286,0.0,0.9,26.333333333333332,0.5466666666666666,0.3333333333333333,0.07066666666666667,0.57,312.7368421052632,15.166666666666666,2.2145999999999986,0.2058155339805825,0.0,1.28,0.0,111.68,0.0,0.0
engagement party,203.9047619047619,2.0599999999999996,45.06976744186046,2.1330232558139532,0.0,2.38,7.333333333333333,0.18033333333333332,0.15933333333333333,7.0969999999999995,0.11199999999999999,58.333333333333336,0.05166666666666667,0.0,115.0,0.8766666666666666,4.566666666666666,0.195,2.0,248.15384615384616,9.266666666666666,13.368200000000007,4.141441441441441,0.0,15.279069767441861,0.0,354.83673469387753,0.0,0.0
england,69.70370370370371,2.3649999999999998,34.58695652173913,1.1132608695652177,1.2466666666666666,0.13888888888888892,2.2222222222222223,0.1934117647058823,0.15264705882352939,1.9359411764705887,0.1127,8.0,2.572631578947369,0.33,126.91666666666667,0.5108333333333333,5.023076923076922,0.09775,0.082,168.94871794871796,7.963636363636363,4.2,1.1112393162393164,0.0,13.6,0.0,344.68,0.0,0.0
entertaining,35.72,0.188,23.7,3.418799999999999,0.0,0.8999999999999999,3.6500000000000004,0.07999999999999999,0.0865,0.9525,0.1295,9.0,0.0,0.0,154.5,1.635,4.5,0.1365,0.0,29.857142857142858,12.2,7.831200000000003,3.0077941176470597,0.0,3.62,0.0,791.82,0.0,0.0
epi + ushg,714.5,6.800000000000001,181.6,1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,8.056000000000001,2.1399999999999997,0.0,25.0,0.0,442.4,0.0,0.0
epi loves the microwave,126.15492957746478,2.504347826086956,60.244897959183675,2.2944897959183668,1.9140350877192982,0.6662686567164179,5.8614035087719305,0.18985106382978723,0.1523191489361702,2.607340425531915,0.2369574468085106,24.810606060606062,0.15471428571428572,0.4523125,190.17021276595744,1.5857446808510636,10.933333333333328,0.23127659574468087,0.34430303030303033,281.531914893617,23.48787878787878,8.660600000000002,3.151261780104713,0.0,17.386363636363637,0.0,498.4,0.0,0.0
escarole,1183.92,8.903846153846153,49.0,0.7740000000000002,0.3961538461538462,0.255,188.4,0.057,0.07975,0.478,0.056,61.5,0.02125,0.826,33.5,0.475,0.475,0.06774999999999999,0.1925,208.84,14.45,2.927333333333333,0.591531914893617,0.0,5.688888888888889,0.0,264.6222222222222,0.0,0.0
fall,853.5185185185185,24.986206896551725,49.69565217391305,1.597608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.65,0.0,4.7010000000000005,2.4636666666666662,0.0,8.840909090909092,0.0,371.4,0.0,0.0
family reunion,126.0,2.1500000000000004,65.52083333333333,1.16125,5.4,0.956041666666667,10.827848101265825,0.08768888888888891,0.17877777777777773,2.9744444444444444,0.2455454545454546,23.044444444444444,0.7241463414634146,0.6428292682926828,208.77272727272728,1.3640909090909092,15.234999999999996,0.08356818181818185,0.20577272727272733,256.5777777777778,29.74285714285714,12.031799999999999,2.0559784172661866,0.0,38.787234042553195,0.0,562.08,0.0,0.0
fat free,61.46031746031746,1.8020000000000003,216.4,0.6679999999999999,0.5786885245901638,0.23041666666666658,1.4160000000000001,0.07079591836734693,0.14504081632653062,0.9581428571428571,0.10330612244897958,11.435374149659864,0.2175257731958763,0.3964285714285714,188.94,1.0730612244897961,6.736734693877551,0.07408163265306122,0.07414285714285715,257.28,16.16458333333333,8.966,0.9132165605095547,0.0,7.86,0.0,564.5,0.0,0.0
father's day,369.0769230769231,1.15,35.75,1.6663888888888887,0.0,1.0,0.0,0.0,0.13233333333333333,2.5966666666666662,0.0,0.0,0.0,0.417,167.0,1.31,0.0,0.271,1.0,316.9230769230769,0.0,4.8759999999999994,3.0073863636363636,0.0,32.60526315789474,0.0,1041.44,0.0,0.0
fennel,191.48275862068965,6.671428571428572,189.4857142857143,3.3691428571428577,0.0,0.36166666666666664,66.63333333333333,0.10949999999999999,0.11299999999999999,2.00575,0.15775,26.666666666666668,0.0,0.232,161.0,1.0825,0.7333333333333334,0.31925000000000003,1.68025,733.4285714285714,13.9,12.580816326530611,2.0179374999999995,0.0,18.641025641025642,0.0,17547.76,0.0,0.0
feta,501.5882352941176,0.03333333333333333,318.8085106382979,0.34431818181818186,0.5212121212121211,0.425,19.866666666666667,0.10933333333333334,0.5626666666666666,0.7043333333333334,0.304,21.333333333333332,0.8399999999999999,0.967,229.66666666666666,1.9433333333333334,10.666666666666666,0.02766666666666667,0.028,28.7,11.133333333333333,16.79559999999999,6.557049504950493,0.0,65.22448979591837,0.0,1156.9,0.0,0.0
fig,74.05405405405405,2.424137931034483,47.15909090909091,1.2840909090909092,0.0,0.1508,6.4399999999999995,0.07035714285714287,0.09235714285714285,0.779,0.09176923076923077,11.432432432432432,0.0108,0.21499999999999997,35.285714285714285,0.29571428571428576,0.9999999999999999,0.14585714285714288,0.22800000000000006,227.1875,8.991666666666665,3.8731999999999998,0.7338205128205125,0.0,3.302325581395349,0.0,146.0,0.0,0.0
fish,68.975,0.7595744680851064,37.36,0.7786,72.85283018867922,0.5996363636363634,3.4942857142857147,0.09626,0.10357999999999999,2.89142,0.2262400000000001,16.194244604316548,1.086621621621622,0.4542121212121213,186.8,0.522,25.702,0.05894000000000001,0.06436363636363633,290.16,56.692,14.232000000000003,3.6689181286549712,0.0,93.65306122448979,0.0,575.5,0.0,0.0
flaming hot summer,136.05633802816902,11.480000000000002,25.86,0.6554000000000001,0.8400000000000001,0.1636263736263736,4.978260869565218,0.06073999999999999,0.06696000000000002,0.6536200000000001,0.10968,17.348993288590606,0.08531914893617022,0.21054999999999996,45.86,0.4263999999999997,1.3489795918367355,0.07275510204081634,0.1777,201.32,11.05777777777777,2.2066,0.7260344827586206,0.0,6.86,0.0,263.96,0.0,0.0
flat bread,19.08,0.24399999999999994,73.86,2.5706000000000007,0.6014084507042256,0.3116161616161617,4.836734693877553,0.27826000000000006,0.23337999999999998,3.63546,0.17768000000000003,61.48905109489051,0.352020202020202,0.5784583333333333,147.68,2.1414000000000004,20.169999999999998,0.149,0.2776666666666667,207.38,31.875555555555557,13.2326,1.9010432432432434,0.0,28.86,0.0,356.16,0.0,0.0
florida,95.12121212121212,27.445714285714285,34.25806451612903,0.3692307692307693,25.547826086956523,0.23117647058823534,0.0125,0.08305000000000001,0.0446923076923077,0.6885333333333332,0.06593333333333334,15.581395348837209,0.125,0.5611666666666667,56.0,0.20666666666666667,8.669999999999996,0.05792307692307693,0.02966666666666667,199.44444444444446,11.0625,2.0701999999999994,0.511068493150685,0.0,4.724137931034483,0.0,78.3,0.0,0.0
fontina,672.2432432432432,0.4666666666666667,468.3,0.42100000000000004,1.4588235294117649,0.135,2.6,0.021,0.204,0.15,0.083,6.0,0.84,0.429,346.0,3.5,14.5,0.025,0.014,89.5,15.4,18.700599999999998,7.152524271844659,0.0,77.02,0.0,680.26,0.0,0.0
food processor,285.14925373134326,12.168000000000006,55.08,1.8096000000000003,0.4523809523809524,0.7811111111111108,5.073684210526315,0.1569199999999999,0.22945999999999994,2.418800000000001,0.23538,20.546762589928058,0.1001098901098901,0.3455384615384615,99.58,1.1129999999999998,5.378260869565216,0.10418749999999999,0.681125,185.98,15.808695652173917,4.882400000000001,1.1609575757575756,0.0,10.729166666666666,0.0,85.92,0.0,0.0
fortified wine,386.69736842105266,12.222448979591839,261.01219999999995,11.101529999999999,30.150602409638555,5.141176470588235,2.088461538461538,0.409326530612245,0.47908888888888906,6.416197959183676,0.37169897959183673,67.1527205882353,0.8873563218390803,1.0985,189.602,2.994452000000002,13.120000000000003,0.2219759999999999,1.3335875,231.332,16.70833333333334,6.119719999999998,1.8265500000000003,0.0,6.7555555555555555,0.0,170.65349999999998,0.0,0.0
fourth of july,602.8333333333334,5.449999999999999,85.9,1.4162000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.0,182.42857142857142,0.0,5.479999999999997,4.635307692307693,0.0,20.6,0.0,231.98,0.0,0.0
france,172.47619047619048,0.8454545454545453,107.56521739130434,3.525833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.5,0.0,4.974799999999999,6.638769230769229,0.0,21.551724137931036,0.0,50322.5306122449,0.0,0.0
frangelico,81.5,0.35,5.5,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.8149999999999995,0.0,33.0,0.0,171.5,0.0,0.0
frankenrecipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freezer food,285.14925373134326,12.138000000000007,54.26,1.8064000000000002,0.4396825396825397,0.7802222222222219,5.073684210526315,0.1567599999999999,0.22619999999999993,2.366600000000001,0.2348,20.37410071942446,0.08791208791208792,0.3455384615384615,97.24,1.0805999999999996,5.121739130434782,0.10110416666666666,0.681125,183.58,14.94347826086957,4.652400000000002,1.1265333333333334,0.0,9.520833333333334,0.0,85.08,0.0,0.0
friendsgiving,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,3.57,4.465,0.0,0.0,0.0,571.0,0.0,0.0
frittata,967.7857142857143,4.6499999999999995,106.56818181818181,1.0809090909090915,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.5625,0.0,10.39931818181818,2.402840909090909,0.0,141.9318181818182,0.0,471.97727272727275,0.0,0.0
fritter,80.5609756097561,5.03076923076923,92.76,1.581041666666667,3.7178571428571425,0.8966666666666666,17.918750000000003,0.1698125,0.217875,1.7318749999999998,0.1506875,31.708333333333332,0.5596875000000001,0.0,132.5,4.994375000000001,16.349999999999998,0.29649999999999993,0.0,175.84615384615384,57.5625,8.364399999999998,3.9974590163934445,0.0,30.367346938775512,0.0,366.62,0.0,0.0
frozen dessert,82.203125,7.728000000000001,32.1,0.532,0.11874999999999997,0.24380434782608693,5.371153846153847,0.05228,0.07537999999999999,0.7118800000000001,0.06372,29.448979591836736,0.05516129032258065,0.178125,46.58,0.37400000000000005,2.4510638297872345,0.07780000000000001,0.4682142857142857,153.02,13.771739130434785,2.8756000000000004,1.2317435897435898,0.0,7.125,0.0,103.0,0.0,0.0
fruit,37.018181818181816,10.642000000000001,50.44,1.2451999999999999,0.19999999999999998,0.2037755102040817,5.583673469387755,0.10642000000000001,0.12279999999999999,0.9819200000000001,0.11227999999999998,32.29333333333334,0.13747474747474744,0.24200000000000002,67.7,0.5547999999999998,4.391999999999999,0.0809,0.18319999999999997,141.22,15.069387755102042,2.7681999999999998,1.595862745098039,0.0,13.12,0.0,160.42,0.0,0.0
fruit juice,124.30645161290323,19.357142857142854,13.0,0.2565306122448979,0.0038461538461538464,0.6712048192771082,1.2404255319148936,0.023512195121951223,0.027463414634146345,0.6533333333333334,0.08033333333333334,6.585365853658536,0.11987951807228917,0.6705714285714286,10.073170731707316,0.06390243902439025,0.22682926829268293,0.02880487804878049,0.14075,108.16326530612245,2.6365853658536587,0.278,0.014948387096774192,0.0,0.02040816326530612,0.0,11.66,0.0,0.0
fry,25.757575757575758,6.412000000000001,37.42,0.9927999999999999,0.10454545454545455,1.6826595744680852,26.522000000000002,0.12200000000000001,0.09725999999999999,2.24466,0.16906000000000002,24.633333333333333,0.2248958333333334,0.11533333333333333,139.76,1.1104,15.053061224489797,0.09553191489361702,0.2805,189.58,44.175555555555555,9.601400000000002,8.05877840909091,0.0,41.64,0.0,296.24,0.0,0.0
game,6.0,1.048,12.18,3.596666666666667,0.15918367346938778,0.2068888888888889,1.083333333333333,0.1441914893617021,0.3264166666666666,5.351304347826087,0.37873529411764706,7.162162162162162,2.242321428571428,0.8972857142857142,198.98,3.181136363636364,15.399999999999999,0.14585714285714282,0.024566666666666674,332.1666666666667,98.32105263157895,25.001999999999995,1.7317608695652178,0.0,87.82608695652173,0.0,92.70833333333333,0.0,0.0
garlic,67.19047619047619,6.938461538461536,81.77083333333333,2.44936170212766,0.3999999999999998,0.48539999999999994,14.683870967741937,0.34088461538461545,0.2615769230769231,3.701769230769232,0.2838846153846154,91.57894736842105,0.08499999999999998,0.5558000000000001,130.59259259259258,1.0460714285714288,17.55185185185185,0.1313571428571429,0.7080000000000001,184.67567567567568,18.648000000000003,9.124599999999997,3.054431654676257,0.0,24.893617021276597,0.0,573.0612244897959,0.0,0.0
georgia,160.0,2.590909090909091,27.641025641025642,1.71625,0.0,0.0,0.0,1.0,0.0,1.67,0.208,0.0,0.25,0.417,0.0,0.0,0.0,1.43,4.0,140.55555555555554,0.0,8.065999999999999,2.090602409638554,0.0,19.452380952380953,0.0,7825.92,0.0,0.0
germany,0.0,23.333333333333332,32.4,0.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.75,0.0,4.612222222222223,5.7,0.0,2.0,0.0,59.333333333333336,0.0,0.0
gin,70.22727272727273,1.8238095238095238,9.772727272727273,0.16956521739130437,0.01764705882352941,0.009090909090909092,0.0,0.006769230769230769,0.005153846153846154,0.7904285714285715,0.086,1.3076923076923077,0.0,0.0,4.384615384615385,0.05538461538461538,0.038461538461538464,0.02346153846153846,0.018,16.6875,0.5909090909090909,0.686060606060606,0.5003589743589745,0.0,6.703703703703703,0.0,245.14285714285714,0.0,0.0
ginger,4.0,0.5125,31.11764705882353,2.8252941176470587,0.0,0.6376923076923078,6.378571428571428,0.07442857142857143,0.073,1.8607857142857143,0.09092307692307691,17.682926829268293,0.0003846153846153846,0.207,57.38461538461539,0.6146153846153846,7.223076923076921,0.13223076923076924,8.5025,230.6,10.53846153846154,0.7628,1.303,0.0,0.15,0.0,139.38,0.0,0.0
goat cheese,364.15555555555557,0.4078947368421053,217.36,1.0957142857142859,3.1039999999999996,0.31796296296296295,4.378571428571429,0.10417857142857145,0.4094285714285713,1.8656428571428574,0.0705925925925926,18.238095238095237,0.3756363636363636,0.3975,280.5,2.2024999999999997,9.299999999999999,0.20975000000000005,0.09049999999999998,158.81578947368422,50.08148148148148,17.135199999999994,5.903468750000005,0.0,87.54,0.0,489.32,0.0,0.0
goose,2086.516129032258,1.7523809523809522,20.40909090909091,4.1445454545454545,7.549999999999999,0.7884615384615384,2.966666666666667,0.1529230769230769,0.5313846153846155,3.622230769230769,0.3853846153846154,90.16666666666667,5.686842105263159,1.8844444444444446,221.6153846153846,1.8792307692307695,32.15,0.8751666666666665,0.04655555555555555,265.7857142857143,169.74,9.429677419354839,6.805745762711864,0.0,6655.0,0.0,329.0,0.0,0.0
gouda,854.8571428571429,0.35833333333333334,718.2448979591836,0.24693877551020407,6.467741935483871,0.12,2.3,0.03,0.334,0.063,0.08,21.0,0.77,0.34,546.0,3.9,14.5,0.036,0.011,58.37837837837838,15.4,25.15599999999999,9.34927619047619,0.0,2238.26,0.0,813.32,0.0,0.0
gourmet,1561.03125,5.383870967741935,73.31111111111112,1.7206521739130434,28.065217391304348,0.3629166666666667,18.025000000000002,0.4570625,0.495375,2.1245714285714286,0.6115384615384616,27.36111111111111,0.3429166666666667,32.3,181.07692307692307,2.1423076923076922,12.966666666666669,0.09450000000000001,0.0,214.4,25.125000000000004,8.3444,2.6023853211009174,0.0,24.76595744680851,0.0,1204.34,0.0,0.0
graduation,93.46808510638297,23.7,138.1951219512195,3.087560975609757,0.7372093023255815,1.8321428571428566,4.605405405405405,0.19611428571428569,0.25831428571428566,2.6302857142857152,0.1692,23.419047619047618,0.09585714285714285,0.6066666666666666,162.57142857142858,1.7388571428571429,6.454285714285715,0.0896285714285714,0.6876666666666668,151.55555555555554,17.140000000000004,4.175000000000001,1.8545200000000006,0.0,11.317073170731707,0.0,162.61904761904762,0.0,0.0
grains,32.53623188405797,0.1208333333333333,98.28,3.026400000000001,0.1535211267605634,0.38493150684931515,4.2825,0.28413999999999995,0.22068000000000004,3.3369600000000004,0.22581999999999997,55.954166666666666,0.15180722891566267,0.7668333333333331,214.84,1.4663999999999995,20.608636363636364,0.20936,1.333730769230769,213.42,30.435294117647064,8.4666,1.4336258064516127,0.0,16.659574468085108,0.0,266.92,0.0,0.0
grand marnier,357.4166666666667,1.1617647058823528,202.4318181818182,2.3808888888888897,0.009090909090909092,0.15,9.6,0.09999999999999999,0.14633333333333334,1.3419999999999999,0.06733333333333334,11.777777777777779,0.30833333333333335,0.182,102.66666666666667,1.0350000000000001,10.299999999999999,0.167,0.172,262.9,26.900000000000002,8.196458333333332,4.771237113402061,0.0,22.42222222222222,0.0,345.9583333333333,0.0,0.0
granola,39.01960784313726,1.184782608695652,82.04081632653062,2.7302040816326536,0.16875,1.5573076923076923,7.181481481481479,0.2690714285714286,0.21739285714285717,2.1560357142857143,0.267037037037037,55.853658536585364,0.052452830188679245,0.62025,243.07142857142858,1.833214285714286,14.39285714285714,0.3384827586206896,2.164,321.19354838709677,27.626923076923074,9.5622,4.051481203007519,0.0,0.25,0.0,182.16,0.0,0.0
grape,559.5342465753424,16.454347826086963,33.37086956521739,2.261736956521739,2.1939393939393943,0.23200000000000004,13.76153846153846,0.09021190476190474,0.1297560975609756,1.2670304761904765,0.156352380952381,39.42347899159663,0.2263013698630137,0.27208695652173914,43.92272727272727,0.4391999999999999,2.3540540540540533,0.1181172727272727,0.40666551724137945,111.33617021276596,6.5024999999999995,1.4256360000000006,0.3898289473684211,0.0,1.1666666666666667,0.0,103.4442,0.0,0.0
grapefruit,72.24561403508773,33.58333333333334,22.484878048780487,0.16654615384615384,0.0,0.07413793103448275,0.23103448275862065,0.04426486486486487,0.024250000000000008,0.2516702702702702,0.039675675675675676,10.815533980582524,0.0,0.2377142857142857,15.211111111111112,0.06603888888888892,0.3413793103448275,0.04272499999999999,0.03643181818181818,144.73170731707316,6.892592592592592,0.478,0.03744881889763779,0.0,0.13157894736842105,0.0,7.800599999999999,0.0,0.0
grappa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
green bean,319.1803278688525,5.9163265306122454,41.66,0.8514,0.006666666666666667,0.2029347826086956,28.440740740740743,0.04745833333333332,0.07952083333333332,0.5194375000000001,0.07924999999999997,25.739436619718308,0.011538461538461539,0.14507142857142857,39.48979591836735,0.29755102040816317,1.0404255319148934,0.057224489795918355,0.24392857142857144,158.3265306122449,16.093023255813957,1.8670000000000004,0.5872727272727272,0.0,2.0638297872340425,0.0,142.24,0.0,0.0
grill,106.44827586206897,1.1340425531914897,106.7,1.2481999999999998,12.386538461538471,0.41046511627906973,4.463333333333334,0.13208,0.21325999999999998,5.19266,0.3739583333333334,23.0859375,0.22267441860465115,0.6975833333333333,202.75510204081633,1.387551020408163,23.006122448979596,0.10089795918367347,0.128,272.0,49.2659090909091,18.024199999999997,2.49958695652174,0.0,72.16326530612245,0.0,514.2,0.0,0.0
